channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
646,Backdoor Broadcasting + High Voltage,tag_pair,137,0.679,ALL,7976|8072,ACT: Anal sex|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Anal sex"" AND TAG=""KINK: Electro play""",3.734,Validated two-tag intersection with 137 scenes; retains 72% of the smaller tag pool; co-occurrence lift 3.73x.
647,Red-Face Revue Meets Bound & Hushed,tag_pair,491,2.433,ALL,8068|8070,KINK: Humiliation|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Humiliation"" AND TAG=""KINK: Gags/restraints""",8.215,Validated two-tag intersection with 491 scenes; retains 87% of the smaller tag pool; co-occurrence lift 8.21x.
648,Double Feature: Big Points / Tan Lines After Dark,tag_pair,76,0.377,ALL,8008|8012,BODY: Big nipples|BODY: Tan lines,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""BODY: Tan lines""",9.5,Validated two-tag intersection with 76 scenes; retains 21% of the smaller tag pool; co-occurrence lift 9.50x.
649,Slow Grind: Big Points Edition,tag_pair,73,0.362,ALL,7992|8008,ACT: Grinding|BODY: Big nipples,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND TAG=""BODY: Big nipples""",4.968,Validated two-tag intersection with 73 scenes; retains 20% of the smaller tag pool; co-occurrence lift 4.97x.
650,Triple Play: Third Wheel / Peep Show / Too Real TV,tag_triple,69,0.342,ALL,8021|8024|8089,THEME: Cuckolding|THEME: Voyeurism|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cuckolding"" AND TAG=""THEME: Voyeurism"" AND TAG=""PROD: Reality""",314.367,Validated three-tag intersection with 69 exact scenes; the third condition materially narrows the related pair pools.
651,Open-Air After Dark + Wet Set + Poolside After Dark,tag_triple,124,0.615,ALL,8040|8048|8057,SET: Outdoor|SET: Pool/water|WARD: Bikini,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor"" AND TAG=""SET: Pool/water"" AND TAG=""WARD: Bikini""",178.419,Validated three-tag intersection with 124 exact scenes; the third condition materially narrows the related pair pools.
652,Three-Way Mix: Bedroom Broadcast / Barefoot & Bad / Bedazzled,tag_triple,183,0.907,ALL,8037|8061|8064,SET: Bedroom|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Bedroom"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",169.433,Validated three-tag intersection with 183 exact scenes; the third condition materially narrows the related pair pools.
653,Triple Play: Everybody In / Double Entry / Full House,tag_triple,119,0.590,ALL,6188|7990|8036,CAST: Group|ACT: DP|THEME: Gangbang,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND TAG=""ACT: DP"" AND TAG=""THEME: Gangbang""",110.32,Validated three-tag intersection with 119 exact scenes; the third condition materially narrows the related pair pools.
654,Wet Set + Poolside After Dark + Slick TV,tag_triple,73,0.362,ALL,8048|8057|8669,SET: Pool/water|WARD: Bikini|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Pool/water"" AND TAG=""WARD: Bikini"" AND TAG=""BODY: Oiled""",123.501,Validated three-tag intersection with 73 exact scenes; the third condition materially narrows the related pair pools.
655,Three-Way Mix: Peep Show / Window Seat / Red-Face Revue,tag_triple,112,0.555,ALL,8024|8025|8068,THEME: Voyeurism|THEME: Exhibitionism|KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Voyeurism"" AND TAG=""THEME: Exhibitionism"" AND TAG=""KINK: Humiliation""",94.682,Validated three-tag intersection with 112 exact scenes; the third condition materially narrows the related pair pools.
656,Triple Play: Open-Air After Dark / Barefoot & Bad / Bedazzled,tag_triple,85,0.421,ALL,8040|8061|8064,SET: Outdoor|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",93.422,Validated three-tag intersection with 85 exact scenes; the third condition materially narrows the related pair pools.
657,Bound & Hushed + Pinch Point + The Plot Thickens,tag_triple,71,0.352,ALL,8070|8071|8085,KINK: Gags/restraints|KINK: Nipple torment|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Nipple torment"" AND TAG=""PROD: Narrative""",102.863,Validated three-tag intersection with 71 exact scenes; the third condition materially narrows the related pair pools.
658,Three-Way Mix: Open-Air After Dark / Wet Set / Slick TV,tag_triple,117,0.580,ALL,8040|8048|8669,SET: Outdoor|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor"" AND TAG=""SET: Pool/water"" AND TAG=""BODY: Oiled""",84.901,Validated three-tag intersection with 117 exact scenes; the third condition materially narrows the related pair pools.
659,Triple Play: Slim Pickings / Peep Show / Window Seat,tag_triple,89,0.441,ALL,7999|8024|8025,BODY: Slim|THEME: Voyeurism|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""THEME: Voyeurism"" AND TAG=""THEME: Exhibitionism""",89.479,Validated three-tag intersection with 89 exact scenes; the third condition materially narrows the related pair pools.
660,Toy Box + Bound & Hushed + High Voltage,tag_triple,63,0.312,ALL,7991|8070|8072,ACT: Sex toys|KINK: Gags/restraints|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Electro play""",112.522,Validated three-tag intersection with 63 exact scenes; the third condition materially narrows the related pair pools.
661,Three-Way Mix: Pinch Point / High Voltage / The Plot Thickens,tag_triple,43,0.213,ALL,8071|8072|8085,KINK: Nipple torment|KINK: Electro play|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Nipple torment"" AND TAG=""KINK: Electro play"" AND TAG=""PROD: Narrative""",184.609,Validated three-tag intersection with 43 exact scenes; the third condition materially narrows the related pair pools.
662,Triple Play: Peep Show / Share & Share Alike / Too Real TV,tag_triple,82,0.406,ALL,8024|8030|8089,THEME: Voyeurism|THEME: Wife sharing|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Voyeurism"" AND TAG=""THEME: Wife sharing"" AND TAG=""PROD: Reality""",86.795,Validated three-tag intersection with 82 exact scenes; the third condition materially narrows the related pair pools.
663,All Natural + Hot & Cold + The Deep End,tag_triple,29,0.144,ALL,8007|8077|8079,BODY: Natural breasts|KINK: Wax/temperature|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Natural breasts"" AND TAG=""KINK: Wax/temperature"" AND TAG=""KINK: Large insertion""",365.324,Validated three-tag intersection with 29 exact scenes; the third condition materially narrows the related pair pools.
664,Three-Way Mix: After-Hours Office / Dress Rehearsal / Business Casual,tag_triple,40,0.198,ALL,8041|8056|8063,SET: Office|WARD: Dress|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Office"" AND TAG=""WARD: Dress"" AND TAG=""WARD: Business""",176.108,Validated three-tag intersection with 40 exact scenes; the third condition materially narrows the related pair pools.
665,Triple Play: Slim Pickings / Bound & Hushed / High Voltage,tag_triple,52,0.258,ALL,7999|8070|8072,BODY: Slim|KINK: Gags/restraints|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Electro play""",109.262,Validated three-tag intersection with 52 exact scenes; the third condition materially narrows the related pair pools.
666,Couch Casting + Barefoot & Bad + Bedazzled,tag_triple,68,0.337,ALL,8039|8061|8064,SET: Living room|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Living room"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",78.793,Validated three-tag intersection with 68 exact scenes; the third condition materially narrows the related pair pools.
667,Three-Way Mix: Slim Pickings / Bound & Hushed / Pinch Point,tag_triple,60,0.297,ALL,7999|8070|8071,BODY: Slim|KINK: Gags/restraints|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Nipple torment""",88.528,Validated three-tag intersection with 60 exact scenes; the third condition materially narrows the related pair pools.
668,Triple Play: Natural State / Peep Show / Window Seat,tag_triple,76,0.377,ALL,8001|8024|8025,BODY: Hairy|THEME: Voyeurism|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Hairy"" AND TAG=""THEME: Voyeurism"" AND TAG=""THEME: Exhibitionism""",71.649,Validated three-tag intersection with 76 exact scenes; the third condition materially narrows the related pair pools.
669,Hands On + Third Wheel + Too Real TV,tag_triple,83,0.411,ALL,7979|8021|8089,ACT: Handjob|THEME: Cuckolding|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Handjob"" AND TAG=""THEME: Cuckolding"" AND TAG=""PROD: Reality""",67.809,Validated three-tag intersection with 83 exact scenes; the third condition materially narrows the related pair pools.
670,Three-Way Mix: Compact Curves / Wet Set / Slick TV,tag_triple,101,0.501,ALL,7996|8048|8669,BODY: Small ass|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""SET: Pool/water"" AND TAG=""BODY: Oiled""",61.612,Validated three-tag intersection with 101 exact scenes; the third condition materially narrows the related pair pools.
671,Triple Play: Hands On / Barefoot & Bad / Bedazzled,tag_triple,161,0.798,ALL,7979|8061|8064,ACT: Handjob|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Handjob"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",62.743,Validated three-tag intersection with 161 exact scenes; the third condition materially narrows the related pair pools.
672,Big Points + Bedazzled + The Deep End,tag_triple,25,0.124,ALL,8008|8064|8079,BODY: Big nipples|WARD: Jewelry|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND TAG=""WARD: Jewelry"" AND TAG=""KINK: Large insertion""",408.884,Validated three-tag intersection with 25 exact scenes; the third condition materially narrows the related pair pools.
673,Three-Way Mix: Tan Lines After Dark / Barefoot & Bad / Bedazzled,tag_triple,43,0.213,ALL,8012|8061|8064,BODY: Tan lines|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Tan lines"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",129.412,Validated three-tag intersection with 43 exact scenes; the third condition materially narrows the related pair pools.
674,Triple Play: Two Plus One / Double Entry / Round Trip,tag_triple,123,0.610,ALL,7889|7990|7993,CAST: 2M1F|ACT: DP|ACT: Ass-to-mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2M1F"" AND TAG=""ACT: DP"" AND TAG=""ACT: Ass-to-mouth""",55.624,Validated three-tag intersection with 123 exact scenes; the third condition materially narrows the related pair pools.
675,Slim Pickings + Pinch Point + High Voltage,tag_triple,37,0.183,ALL,7999|8071|8072,BODY: Slim|KINK: Nipple torment|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Nipple torment"" AND TAG=""KINK: Electro play""",161.777,Validated three-tag intersection with 37 exact scenes; the third condition materially narrows the related pair pools.
676,Three-Way Mix: Wrong Side of the Bed / Steam Room / Wet Set,tag_triple,70,0.347,ALL,8020|8038|8048,THEME: Cheating|SET: Bathroom|SET: Pool/water,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating"" AND TAG=""SET: Bathroom"" AND TAG=""SET: Pool/water""",66.491,Validated three-tag intersection with 70 exact scenes; the third condition materially narrows the related pair pools.
677,Triple Play: Leather Weather / Bound & Hushed / Pinch Point,tag_triple,35,0.173,ALL,8059|8070|8071,WARD: Latex/leather|KINK: Gags/restraints|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Latex/leather"" AND TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Nipple torment""",178.208,Validated three-tag intersection with 35 exact scenes; the third condition materially narrows the related pair pools.
678,Mouthful + Barefoot & Bad + Bedazzled,tag_triple,156,0.773,ALL,7987|8061|8064,ACT: Cumshot - mouth|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Cumshot - mouth"" AND TAG=""WARD: Barefoot"" AND TAG=""WARD: Jewelry""",54.369,Validated three-tag intersection with 156 exact scenes; the third condition materially narrows the related pair pools.
679,Three-Way Mix: Bound & Hushed / Lights Out / The Plot Thickens,tag_triple,64,0.317,ALL,8070|8080|8085,KINK: Gags/restraints|KINK: Sensory deprivation|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Sensory deprivation"" AND TAG=""PROD: Narrative""",69.287,Validated three-tag intersection with 64 exact scenes; the third condition materially narrows the related pair pools.
680,Triple Play: Everyday Curves / Wet Set / Slick TV,tag_triple,114,0.565,ALL,8019|8048|8669,BODY: Average body|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""SET: Pool/water"" AND TAG=""BODY: Oiled""",52.032,Validated three-tag intersection with 114 exact scenes; the third condition materially narrows the related pair pools.
681,Open-Air After Dark + Poolside After Dark + Slick TV,tag_triple,89,0.441,ALL,8040|8057|8669,SET: Outdoor|WARD: Bikini|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor"" AND TAG=""WARD: Bikini"" AND TAG=""BODY: Oiled""",54.127,Validated three-tag intersection with 89 exact scenes; the third condition materially narrows the related pair pools.
682,Three-Way Mix: Wrong Side of the Bed / Wet Set / Slick TV,tag_triple,95,0.471,ALL,8020|8048|8669,THEME: Cheating|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating"" AND TAG=""SET: Pool/water"" AND TAG=""BODY: Oiled""",52.704,Validated three-tag intersection with 95 exact scenes; the third condition materially narrows the related pair pools.
683,Triple Play: Bound & Hushed / High Voltage / The Plot Thickens,tag_triple,47,0.233,ALL,8070|8072|8085,KINK: Gags/restraints|KINK: Electro play|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND TAG=""KINK: Electro play"" AND TAG=""PROD: Narrative""",96.969,Validated three-tag intersection with 47 exact scenes; the third condition materially narrows the related pair pools.
684,Everyday Curves + Dress Rehearsal + Business Casual,tag_triple,120,0.595,ALL,8019|8056|8063,BODY: Average body|WARD: Dress|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""WARD: Dress"" AND TAG=""WARD: Business""",48.869,Validated three-tag intersection with 120 exact scenes; the third condition materially narrows the related pair pools.
685,Three-Way Mix: Peep Show / Window Seat / Too Real TV,tag_triple,35,0.173,ALL,8024|8025|8089,THEME: Voyeurism|THEME: Exhibitionism|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Voyeurism"" AND TAG=""THEME: Exhibitionism"" AND TAG=""PROD: Reality""",160.772,Validated three-tag intersection with 35 exact scenes; the third condition materially narrows the related pair pools.
686,Triple Play: Open-Air After Dark / Back Seat / Dress Rehearsal,tag_triple,66,0.327,ALL,8040|8043|8056,SET: Outdoor|SET: Car|WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor"" AND TAG=""SET: Car"" AND TAG=""WARD: Dress""",62.599,Validated three-tag intersection with 66 exact scenes; the third condition materially narrows the related pair pools.
687,Wrong Side of the Bed + Share & Share Alike + Kitchen Confidential,tag_triple,110,0.545,ALL,8020|8030|8044,THEME: Cheating|THEME: Wife sharing|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating"" AND TAG=""THEME: Wife sharing"" AND TAG=""SET: Kitchen""",47.952,Validated three-tag intersection with 110 exact scenes; the third condition materially narrows the related pair pools.
688,Three-Way Mix: Two Plus One / Backdoor Broadcasting / Double Entry,tag_triple,221,1.095,ALL,7889|7976|7990,CAST: 2M1F|ACT: Anal sex|ACT: DP,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2M1F"" AND TAG=""ACT: Anal sex"" AND TAG=""ACT: DP""",53.775,Validated three-tag intersection with 221 exact scenes; the third condition materially narrows the related pair pools.
689,Triple Play: Body Splash / Soft Focus / Glossy Nights,tag_triple,142,0.704,ALL,7988|8027|8088,ACT: Cumshot - body|THEME: Romance|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Cumshot - body"" AND TAG=""THEME: Romance"" AND TAG=""PROD: Glamour""",48.115,Validated three-tag intersection with 142 exact scenes; the third condition materially narrows the related pair pools.
690,Toy Box + Pinch Point + The Plot Thickens,tag_triple,117,0.580,ALL,7991|8071|8085,ACT: Sex toys|KINK: Nipple torment|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Sex toys"" AND TAG=""KINK: Nipple torment"" AND TAG=""PROD: Narrative""",45.534,Validated three-tag intersection with 117 exact scenes; the third condition materially narrows the related pair pools.
691,Three-Way Mix: Compact Curves / Steam Room / Slick TV,tag_triple,104,0.515,ALL,7996|8038|8669,BODY: Small ass|SET: Bathroom|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""SET: Bathroom"" AND TAG=""BODY: Oiled""",45.912,Validated three-tag intersection with 104 exact scenes; the third condition materially narrows the related pair pools.
692,Triple Play: Backdoor Broadcasting / Pinch Point / High Voltage,tag_triple,45,0.223,ALL,7976|8071|8072,ACT: Anal sex|KINK: Nipple torment|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Anal sex"" AND TAG=""KINK: Nipple torment"" AND TAG=""KINK: Electro play""",90.939,Validated three-tag intersection with 45 exact scenes; the third condition materially narrows the related pair pools.
693,Compact Curves + Dress Rehearsal + Business Casual,tag_triple,86,0.426,ALL,7996|8056|8063,BODY: Small ass|WARD: Dress|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND TAG=""WARD: Dress"" AND TAG=""WARD: Business""",46.809,Validated three-tag intersection with 86 exact scenes; the third condition materially narrows the related pair pools.
694,Three-Way Mix: Everybody In / Peep Show / Window Seat,tag_triple,52,0.258,ALL,6188|8024|8025,CAST: Group|THEME: Voyeurism|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND TAG=""THEME: Voyeurism"" AND TAG=""THEME: Exhibitionism""",72.867,Validated three-tag intersection with 52 exact scenes; the third condition materially narrows the related pair pools.
695,Triple Play: Slim Pickings / High Voltage / The Plot Thickens,tag_triple,76,0.377,ALL,7999|8072|8085,BODY: Slim|KINK: Electro play|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND TAG=""KINK: Electro play"" AND TAG=""PROD: Narrative""",49.553,Validated three-tag intersection with 76 exact scenes; the third condition materially narrows the related pair pools.
696,Everyday Curves + Thin Line + Business Casual,tag_triple,85,0.421,ALL,8019|8055|8063,BODY: Average body|WARD: Thong|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""WARD: Thong"" AND TAG=""WARD: Business""",46.144,Validated three-tag intersection with 85 exact scenes; the third condition materially narrows the related pair pools.
697,Three-Way Mix: Everyday Curves / Kitchen Confidential / Dress Rehearsal,tag_triple,113,0.560,ALL,8019|8044|8056,BODY: Average body|SET: Kitchen|WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND TAG=""SET: Kitchen"" AND TAG=""WARD: Dress""",41.766,Validated three-tag intersection with 113 exact scenes; the third condition materially narrows the related pair pools.
698,Triple Play: Share & Share Alike / Kitchen Confidential / Dress Rehearsal,tag_triple,94,0.466,ALL,8030|8044|8056,THEME: Wife sharing|SET: Kitchen|WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Wife sharing"" AND TAG=""SET: Kitchen"" AND TAG=""WARD: Dress""",42.684,Validated three-tag intersection with 94 exact scenes; the third condition materially narrows the related pair pools.
699,Solo Spotlight + Soft Focus + Glossy Nights,tag_triple,106,0.525,ALL,7828|8027|8088,CAST: 1F|THEME: Romance|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1F"" AND TAG=""THEME: Romance"" AND TAG=""PROD: Glamour""",41.126,Validated three-tag intersection with 106 exact scenes; the third condition materially narrows the related pair pools.
700,"Slow Grind, Hold the No Script",tag_include_exclude,437,2.166,ALL,7992,ACT: Grinding,ANY,8083|9320,PROD: Gonzo|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Grinding"" AND NOT TAG=""PROD: Gonzo""",,Negative-filter slice with 437 exact scenes; excluding 'Gonzo' removes 47% of the base tag's scenes.
701,Couch Casting — No Main Event,tag_include_exclude,632,3.132,ALL,8039,SET: Living room,ANY,7975|9320,ACT: Vaginal sex|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Living room"" AND NOT TAG=""ACT: Vaginal sex""",,Negative-filter slice with 632 exact scenes; excluding 'Vaginal sex' removes 46% of the base tag's scenes.
