channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
623,Solar Panel Discussion: A Dress Code: Whatever Special,tag_pair,106,0.522,ALL,8012|8062,BODY: Tan lines|WARD: Casual,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Tan lines"", ""WARD: Casual"") AND NONE_TAGS(""JAV"")",,Tag pair; 218 scenes under current production tag assignments. Branding is playful; filter columns define membership.
624,The Sharing Economy Goes Business Very Casual,tag_pair,4,0.020,ALL,8030|8063,THEME: Wife sharing|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Wife sharing"", ""WARD: Business"") AND NONE_TAGS(""JAV"")",,Tag pair; 110 scenes under current production tag assignments. Branding is playful; filter columns define membership.
625,Knot Your Average Presents Plot Happens,tag_pair,875,4.311,ALL,8065|8085,KINK: Bondage|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Bondage"", ""PROD: Narrative"") AND NONE_TAGS(""JAV"")",,Tag pair; 873 scenes under current production tag assignments. Branding is playful; filter columns define membership.
626,"Roast Department: Meanwhile, Plot Happens",tag_pair,937,4.616,ALL,8068|8085,KINK: Humiliation|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Humiliation"", ""PROD: Narrative"") AND NONE_TAGS(""JAV"")",,Tag pair; 942 scenes under current production tag assignments. Branding is playful; filter columns define membership.
627,"Point Taken / No Shoes, Full Service: Crossover Night",tag_pair,56,0.276,ALL,8008|8061,BODY: Big nipples|WARD: Barefoot,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Big nipples"", ""WARD: Barefoot"") AND NONE_TAGS(""JAV"")",,Tag pair; 57 scenes under current production tag assignments. Branding is playful; filter columns define membership.
628,The Sharing Economy: The Reality Needs a Producer Department,tag_pair,15,0.074,ALL,8030|8089,THEME: Wife sharing|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Wife sharing"", ""PROD: Reality"") AND NONE_TAGS(""JAV"")",,Tag pair; 127 scenes under current production tag assignments. Branding is playful; filter columns define membership.
629,Knot Your Average + Do Not Adjust Your Set: Scheduling Conflict,tag_pair,284,1.399,ALL,8065|8080,KINK: Bondage|KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Bondage"", ""KINK: Sensory deprivation"") AND NONE_TAGS(""JAV"")",,Tag pair; 283 scenes under current production tag assignments. Branding is playful; filter columns define membership.
630,The Basement Committee: Meet The Mute Button,tag_pair,37,0.182,ALL,8047|8070,SET: Dungeon|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Dungeon"", ""KINK: Gags/restraints"") AND NONE_TAGS(""JAV"")",,Tag pair; 35 scenes under current production tag assignments. Branding is playful; filter columns define membership.
631,"Slim Pickings, Big Ratings & the Knot Your Average Situation",tag_pair,850,4.187,ALL,7999|8065,BODY: Slim|KINK: Bondage,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""KINK: Bondage"") AND NONE_TAGS(""JAV"")",,Tag pair; 849 scenes under current production tag assignments. Branding is playful; filter columns define membership.
632,Aftermarket Features After Counter Intelligence,tag_pair,200,0.985,ALL,8006|8044,BODY: Augmented breasts|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Augmented breasts"", ""SET: Kitchen"") AND NONE_TAGS(""JAV"")",,Tag pair; 200 scenes under current production tag assignments. Branding is playful; filter columns define membership.
633,"Regularly Scheduled Mischief: A No Shoes, Full Service Special",tag_pair,343,1.690,ALL,7975|8061,ACT: Vaginal sex|WARD: Barefoot,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Vaginal sex"", ""WARD: Barefoot"") AND NONE_TAGS(""JAV"")",,Tag pair; 343 scenes under current production tag assignments. Branding is playful; filter columns define membership.
634,"Slim Pickings, Big Ratings Goes Public Relations Problem",tag_pair,132,0.650,ALL,7999|8025,BODY: Slim|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""THEME: Exhibitionism"") AND NONE_TAGS(""JAV"")",,Tag pair; 131 scenes under current production tag assignments. Branding is playful; filter columns define membership.
635,"Cardio, Allegedly Presents Watt Could Go Wrong",tag_pair,112,0.552,ALL,8000|8072,BODY: Athletic|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Athletic"", ""KINK: Electro play"") AND NONE_TAGS(""JAV"")",,Tag pair; 110 scenes under current production tag assignments. Branding is playful; filter columns define membership.
636,"Slim Pickings, Big Ratings: Meanwhile, Good Lighting Department",tag_pair,266,1.310,ALL,7999|8088,BODY: Slim|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""PROD: Glamour"") AND NONE_TAGS(""JAV"")",,Tag pair; 266 scenes under current production tag assignments. Branding is playful; filter columns define membership.
637,Batteries Not Included / The Basement Committee: Crossover Night,tag_pair,66,0.325,ALL,7991|8047,ACT: Sex toys|SET: Dungeon,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Sex toys"", ""SET: Dungeon"") AND NONE_TAGS(""JAV"")",,Tag pair; 66 scenes under current production tag assignments. Branding is playful; filter columns define membership.
638,Lip Service: The Good Lighting Department Department,tag_pair,412,2.030,ALL,7984|8088,ACT: Kissing|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Kissing"", ""PROD: Glamour"") AND NONE_TAGS(""JAV"")",,Tag pair; 410 scenes under current production tag assignments. Branding is playful; filter columns define membership.
639,The Daily Grind + Couch Potato Confidential: Scheduling Conflict,tag_pair,90,0.443,ALL,7992|8039,ACT: Grinding|SET: Living room,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Grinding"", ""SET: Living room"") AND NONE_TAGS(""JAV"")",,Tag pair; 178 scenes under current production tag assignments. Branding is playful; filter columns define membership.
640,Compact Rear Parking: Meet Steam Team Six,tag_pair,165,0.813,ALL,7996|8038,BODY: Small ass|SET: Bathroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Small ass"", ""SET: Bathroom"") AND NONE_TAGS(""JAV"")",,Tag pair; 165 scenes under current production tag assignments. Branding is playful; filter columns define membership.
641,Between the Headlines & the Counter Intelligence Situation,tag_pair,109,0.537,ALL,7980|8044,ACT: Titjob|SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Titjob"", ""SET: Kitchen"") AND NONE_TAGS(""JAV"")",,Tag pair; 192 scenes under current production tag assignments. Branding is playful; filter columns define membership.
642,"Rom-Com, Credits Optional After Please Hold, Indefinitely",tag_pair,1,0.005,ALL,8027|8074,THEME: Romance|KINK: Chastity/orgasm control,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Romance"", ""KINK: Chastity/orgasm control"") AND NONE_TAGS(""JAV"")",,Tag pair; 216 scenes under current production tag assignments. Branding is playful; filter columns define membership.
643,Couch Potato Confidential: A Do-It-Yourself Special,tag_pair,304,1.498,ALL,8039|8086,SET: Living room|PROD: Amateur,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Living room"", ""PROD: Amateur"") AND NONE_TAGS(""JAV"")",,Tag pair; 305 scenes under current production tag assignments. Branding is playful; filter columns define membership.
644,Method Acting Gone Rogue Goes The Mute Button,tag_pair,257,1.266,ALL,8026|8070,THEME: Roleplay|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Roleplay"", ""KINK: Gags/restraints"") AND NONE_TAGS(""JAV"")",,Tag pair; 251 scenes under current production tag assignments. Branding is playful; filter columns define membership.
645,Batteries Not Included Presents Handle With Flair,tag_pair,64,0.315,ALL,7991|9581,ACT: Sex toys|KINK: Rough sex,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Sex toys"", ""KINK: Rough sex"") AND NONE_TAGS(""JAV"")",,Tag pair; 63 scenes under current production tag assignments. Branding is playful; filter columns define membership.
646,"The Other Entrance: Meanwhile, Watt Could Go Wrong",tag_pair,139,0.685,ALL,7976|8072,ACT: Anal sex|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Anal sex"", ""KINK: Electro play"") AND NONE_TAGS(""JAV"")",,Tag pair; 137 scenes under current production tag assignments. Branding is playful; filter columns define membership.
647,Roast Department / The Mute Button: Crossover Night,tag_pair,500,2.463,ALL,8068|8070,KINK: Humiliation|KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Humiliation"", ""KINK: Gags/restraints"") AND NONE_TAGS(""JAV"")",,Tag pair; 491 scenes under current production tag assignments. Branding is playful; filter columns define membership.
648,Point Taken: The Solar Panel Discussion Department,tag_pair,29,0.143,ALL,8008|8012,BODY: Big nipples|BODY: Tan lines,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Big nipples"", ""BODY: Tan lines"") AND NONE_TAGS(""JAV"")",,Tag pair; 76 scenes under current production tag assignments. Branding is playful; filter columns define membership.
649,The Daily Grind + Point Taken: Scheduling Conflict,tag_pair,40,0.197,ALL,7992|8008,ACT: Grinding|BODY: Big nipples,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Grinding"", ""BODY: Big nipples"") AND NONE_TAGS(""JAV"")",,Tag pair; 73 scenes under current production tag assignments. Branding is playful; filter columns define membership.
650,The Third-Wheel Deal: Neighborhood Watch-ish Meets Reality Needs a Producer,tag_triple,69,0.340,ALL,8021|8024|8089,THEME: Cuckolding|THEME: Voyeurism|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Cuckolding"", ""THEME: Voyeurism"", ""PROD: Reality"") AND NONE_TAGS(""JAV"")",,Tag triple; 69 scenes under current production tag assignments. Branding is playful; filter columns define membership.
651,Nature Calls the Shots: Pool Rules Are Suggestions Meets Two-Piece,tag_triple,120,0.591,ALL,8040|8048|8057,SET: Outdoor|SET: Pool/water|WARD: Bikini,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Outdoor"", ""SET: Pool/water"", ""WARD: Bikini"") AND NONE_TAGS(""JAV"")",,Tag triple; 124 scenes under current production tag assignments. Branding is playful; filter columns define membership.
652,"Bedtime, Allegedly: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,183,0.902,ALL,8037|8061|8064,SET: Bedroom|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Bedroom"", ""WARD: Barefoot"", ""WARD: Jewelry"") AND NONE_TAGS(""JAV"")",,Tag triple; 183 scenes under current production tag assignments. Branding is playful; filter columns define membership.
653,Ensemble Cast Away: Double Booking Meets Standing Room Only,tag_triple,49,0.241,ALL,6188|7990|8036,CAST: Group|ACT: DP|THEME: Gangbang,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""CAST: Group"", ""ACT: DP"", ""THEME: Gangbang"") AND NONE_TAGS(""JAV"")",,"Tag triple; 119 scenes under current production tag assignments. Branding is playful; filter columns define membership. Cast labels describe linked metadata, not sexual orientation or a complete-credit guarantee."
654,Pool Rules Are Suggestions: Two-Piece Meets Slick Production Values,tag_triple,63,0.310,ALL,8048|8057|8669,SET: Pool/water|WARD: Bikini|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Pool/water"", ""WARD: Bikini"", ""BODY: Oiled"") AND NONE_TAGS(""JAV"")",,Tag triple; 73 scenes under current production tag assignments. Branding is playful; filter columns define membership.
655,Neighborhood Watch-ish: Public Relations Problem Meets Roast Department,tag_triple,113,0.557,ALL,8024|8025|8068,THEME: Voyeurism|THEME: Exhibitionism|KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Voyeurism"", ""THEME: Exhibitionism"", ""KINK: Humiliation"") AND NONE_TAGS(""JAV"")",,Tag triple; 112 scenes under current production tag assignments. Branding is playful; filter columns define membership.
656,"Nature Calls the Shots: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,85,0.419,ALL,8040|8061|8064,SET: Outdoor|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Outdoor"", ""WARD: Barefoot"", ""WARD: Jewelry"") AND NONE_TAGS(""JAV"")",,Tag triple; 85 scenes under current production tag assignments. Branding is playful; filter columns define membership.
657,The Mute Button: Point of Contention Meets Plot Happens,tag_triple,74,0.365,ALL,8070|8071|8085,KINK: Gags/restraints|KINK: Nipple torment|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Gags/restraints"", ""KINK: Nipple torment"", ""PROD: Narrative"") AND NONE_TAGS(""JAV"")",,Tag triple; 71 scenes under current production tag assignments. Branding is playful; filter columns define membership.
658,Nature Calls the Shots: Pool Rules Are Suggestions Meets Slick Production Values,tag_triple,92,0.453,ALL,8040|8048|8669,SET: Outdoor|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Outdoor"", ""SET: Pool/water"", ""BODY: Oiled"") AND NONE_TAGS(""JAV"")",,Tag triple; 117 scenes under current production tag assignments. Branding is playful; filter columns define membership.
659,"Lean, Seen & on the Scene",tag_triple,89,0.438,ALL,7999|8024|8025,BODY: Slim|THEME: Voyeurism|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""THEME: Voyeurism"", ""THEME: Exhibitionism"") AND NONE_TAGS(""JAV"")",,Tag triple; 89 scenes under current production tag assignments. Branding is playful; filter columns define membership.
660,Batteries Not Included: The Mute Button Meets Watt Could Go Wrong,tag_triple,66,0.325,ALL,7991|8070|8072,ACT: Sex toys|KINK: Gags/restraints|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Sex toys"", ""KINK: Gags/restraints"", ""KINK: Electro play"") AND NONE_TAGS(""JAV"")",,Tag triple; 63 scenes under current production tag assignments. Branding is playful; filter columns define membership.
661,Point of Contention: Watt Could Go Wrong Meets Plot Happens,tag_triple,43,0.212,ALL,8071|8072|8085,KINK: Nipple torment|KINK: Electro play|PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""KINK: Nipple torment"", ""KINK: Electro play"", ""PROD: Narrative"") AND NONE_TAGS(""JAV"")",,Tag triple; 43 scenes under current production tag assignments. Branding is playful; filter columns define membership.
662,Neighborhood Watch-ish: The Sharing Economy Meets Reality Needs a Producer,tag_triple,11,0.054,ALL,8024|8030|8089,THEME: Voyeurism|THEME: Wife sharing|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""THEME: Voyeurism"", ""THEME: Wife sharing"", ""PROD: Reality"") AND NONE_TAGS(""JAV"")",,Tag triple; 82 scenes under current production tag assignments. Branding is playful; filter columns define membership.
663,"Original Equipment: Hot Takes, Cold Opens Meets Oversized Delivery",tag_triple,29,0.143,ALL,8007|8077|8079,BODY: Natural breasts|KINK: Wax/temperature|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Natural breasts"", ""KINK: Wax/temperature"", ""KINK: Large insertion"") AND NONE_TAGS(""JAV"")",,Tag triple; 29 scenes under current production tag assignments. Branding is playful; filter columns define membership.
664,HR Has Left the Chat: Dress Rehearsal Meets Business Very Casual,tag_triple,39,0.192,ALL,8041|8056|8063,SET: Office|WARD: Dress|WARD: Business,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Office"", ""WARD: Dress"", ""WARD: Business"") AND NONE_TAGS(""JAV"")",,Tag triple; 40 scenes under current production tag assignments. Branding is playful; filter columns define membership.
665,"Slim Pickings, Big Ratings: The Mute Button Meets Watt Could Go Wrong",tag_triple,53,0.261,ALL,7999|8070|8072,BODY: Slim|KINK: Gags/restraints|KINK: Electro play,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""KINK: Gags/restraints"", ""KINK: Electro play"") AND NONE_TAGS(""JAV"")",,Tag triple; 52 scenes under current production tag assignments. Branding is playful; filter columns define membership.
666,"Couch Potato Confidential: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,68,0.335,ALL,8039|8061|8064,SET: Living room|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""SET: Living room"", ""WARD: Barefoot"", ""WARD: Jewelry"") AND NONE_TAGS(""JAV"")",,Tag triple; 68 scenes under current production tag assignments. Branding is playful; filter columns define membership.
667,"Slim Pickings, Big Ratings: The Mute Button Meets Point of Contention",tag_triple,61,0.301,ALL,7999|8070|8071,BODY: Slim|KINK: Gags/restraints|KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Slim"", ""KINK: Gags/restraints"", ""KINK: Nipple torment"") AND NONE_TAGS(""JAV"")",,Tag triple; 60 scenes under current production tag assignments. Branding is playful; filter columns define membership.
668,Fuzz Worth Watching: Neighborhood Watch-ish Meets Public Relations Problem,tag_triple,76,0.374,ALL,8001|8024|8025,BODY: Hairy|THEME: Voyeurism|THEME: Exhibitionism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Hairy"", ""THEME: Voyeurism"", ""THEME: Exhibitionism"") AND NONE_TAGS(""JAV"")",,Tag triple; 76 scenes under current production tag assignments. Branding is playful; filter columns define membership.
669,Manual Override: The Third-Wheel Deal Meets Reality Needs a Producer,tag_triple,83,0.409,ALL,7979|8021|8089,ACT: Handjob|THEME: Cuckolding|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Handjob"", ""THEME: Cuckolding"", ""PROD: Reality"") AND NONE_TAGS(""JAV"")",,Tag triple; 83 scenes under current production tag assignments. Branding is playful; filter columns define membership.
670,Compact Rear Parking: Pool Rules Are Suggestions Meets Slick Production Values,tag_triple,42,0.207,ALL,7996|8048|8669,BODY: Small ass|SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Small ass"", ""SET: Pool/water"", ""BODY: Oiled"") AND NONE_TAGS(""JAV"")",,Tag triple; 101 scenes under current production tag assignments. Branding is playful; filter columns define membership.
671,"Manual Override: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,160,0.788,ALL,7979|8061|8064,ACT: Handjob|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""ACT: Handjob"", ""WARD: Barefoot"", ""WARD: Jewelry"") AND NONE_TAGS(""JAV"")",,Tag triple; 161 scenes under current production tag assignments. Branding is playful; filter columns define membership.
672,Point Taken: Bling Outside the Box Meets Oversized Delivery,tag_triple,25,0.123,ALL,8008|8064|8079,BODY: Big nipples|WARD: Jewelry|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Big nipples"", ""WARD: Jewelry"", ""KINK: Large insertion"") AND NONE_TAGS(""JAV"")",,Tag triple; 25 scenes under current production tag assignments. Branding is playful; filter columns define membership.
673,"Solar Panel Discussion: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,25,0.123,ALL,8012|8061|8064,BODY: Tan lines|WARD: Barefoot|WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"ALL_TAGS(""BODY: Tan lines"", ""WARD: Barefoot"", ""WARD: Jewelry"") AND NONE_TAGS(""JAV"")",,Tag triple; 43 scenes under current production tag assignments. Branding is playful; filter columns define membership.
